cellular root,domain,clade,kingdom,subkingdom,phylum,subphylum,class,no rank,order,family,genus,species,input_species,names_match,subclass,suborder,subfamily,species group,tribe,infraclass,cohort,infraorder,superfamily
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetes incertae sedis,Hymenochaetales,Hymenochaetaceae,Phellinidium,Phellinidium ferrugineofuscum,Phellinus ferrugineofuscus SpK3Phefer14 v1.0,No,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetes incertae sedis,Hymenochaetales,Hymenochaetaceae,Phellinus,Phellinus igniarius,Phellinus igniarius CCBS 575 v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Dicondylia,Metazoa,,Arthropoda,Hexapoda,Insecta,,Coleoptera,Anthribidae,,Noxius,Phellinus noxius FFPRI411160,No,Pterygota,Polyphaga,Anthribinae,,Zygaenodini,Neoptera,Endopterygota,Cucujiformia,Curculionoidea
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetes incertae sedis,Hymenochaetales,Hymenochaetaceae,Fuscoporia,Fuscoporia viticola,Phellinus viticola PhevitSig-SM15 v1.0,No,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetes incertae sedis,Hymenochaetales,Hymenochaetaceae,Phellopilus,Phellopilus nigrolimitatus,Phellopilus nigrolimitatus SigPhenig9 v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetes incertae sedis,Polyporales,Meruliaceae,Phlebia,Phlebia brevispora,Phlebia brevispora HHB-7030 SS6 v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetes incertae sedis,Polyporales,Meruliaceae,Hermanssonia,Hermanssonia centrifuga,Phlebia centrifuga FBCC195,No,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetes incertae sedis,Polyporales,Meruliaceae,Phlebia,Phlebia radiata,"Phlebia radiata Fr. (isolate 79, FBCC0043)",Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetes incertae sedis,Polyporales,Steccherinaceae,Cabalodontia,Cabalodontia subcretacea,Phlebia subcretacea OMC74 v1.0,No,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetes incertae sedis,Polyporales,Phanerochaetaceae,Phlebiopsis,Phlebiopsis gigantea,Phlebiopsis gigantea v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,unclassified Phlebopus,Boletales,Boletinellaceae,Phlebopus,Phlebopus sp.,Phlebopus sp. FC_14 v2.0,Yes,Agaricomycetidae,Sclerodermatineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Agaricales,Cortinariaceae,Phlegmacium,Phlegmacium glaucopus,Phlegmacium glaucopus AT 2004 276 v2.0,Yes,Agaricomycetidae,Agaricineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Pucciniomycotina,Atractiellomycetes,,Atractiellales,Phleogenaceae,Phleogena,Phleogena faginea,Phleogena faginea OMC 1709 v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Agaricales,Strophariaceae,Flammula,Flammula alnicola,Pholiota alnicola AH 47727 v1.0,No,Agaricomycetidae,Agaricineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Agaricales,Strophariaceae,Pholiota,Pholiota conissans,Pholiota conissans CIRM-BRFM 674 v1.0,Yes,Agaricomycetidae,Agaricineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Agaricales,Strophariaceae,Pholiota,Pholiota molesta,Pholiota molesta CBS 144467 v1.0,Yes,Agaricomycetidae,Agaricineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,unclassified Pholiota,Agaricales,Strophariaceae,Pholiota,Pholiota sp.,Pholiota sp. NL-8118 v1.0,Yes,Agaricomycetidae,Agaricineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Atheliales,Atheliaceae,Piloderma,Piloderma byssinum,Piloderma byssinum 4S31 v1.0,Yes,Agaricomycetidae,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Atheliales,Atheliaceae,Piloderma,Piloderma olivaceum,Piloderma olivaceum F 1598 v1.0,Yes,Agaricomycetidae,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Atheliales,Atheliaceae,Piloderma,Piloderma sphaerosporum,Piloderma sphaerosporum 354 v1.0,Yes,Agaricomycetidae,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetes incertae sedis,Sebacinales,Serendipitaceae,Serendipita,Serendipita indica,Piriformospora indica DSM 11827 from MPI,No,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Boletales,Pisolithaceae,Pisolithus,Pisolithus albus,Pisolithus albus SI12 v1.0,Yes,Agaricomycetidae,Sclerodermatineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Boletales,Pisolithaceae,Pisolithus,Pisolithus capsulifer,Pisolithus capsulifer 3163 v1.0,Yes,Agaricomycetidae,Sclerodermatineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Boletales,Pisolithaceae,Pisolithus,Pisolithus croceorrhizus,Pisolithus croceorrhizus ssp. 2 72 v1.0,Yes,Agaricomycetidae,Sclerodermatineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Boletales,Pisolithaceae,Pisolithus,Pisolithus croceorrhizus,Pisolithus croceorrhizus subspA 74A v1.0,Yes,Agaricomycetidae,Sclerodermatineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Boletales,Pisolithaceae,Pisolithus,Pisolithus marmoratus,Pisolithus marmoratus 721 v1.0,Yes,Agaricomycetidae,Sclerodermatineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Boletales,Pisolithaceae,Pisolithus,Pisolithus marmoratus,Pisolithus marmoratus ssp. 2 16A v1.0,Yes,Agaricomycetidae,Sclerodermatineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Boletales,Pisolithaceae,Pisolithus,Pisolithus microcarpus,Pisolithus microcarpus 441 v2.0,Yes,Agaricomycetidae,Sclerodermatineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Boletales,Pisolithaceae,Pisolithus,Pisolithus orientalis,Pisolithus orientalis OTSU v2.0,Yes,Agaricomycetidae,Sclerodermatineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,unclassified Pisolithus,Boletales,Pisolithaceae,Pisolithus,Pisolithus sp.,Pisolithus sp. B1 v1.0,Yes,Agaricomycetidae,Sclerodermatineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Boletales,Pisolithaceae,Pisolithus,Pisolithus thermaeus,Pisolithus thermaeus 11 v1.0,Yes,Agaricomycetidae,Sclerodermatineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Boletales,Pisolithaceae,Pisolithus,Pisolithus tinctorius,Pisolithus tinctorius Marx 270 v2.0,Yes,Agaricomycetidae,Sclerodermatineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Boletales,Pisolithaceae,Pisolithus,Pisolithus tympanobaculus,Pisolithus tympanobaculus R1 v1.0,Yes,Agaricomycetidae,Sclerodermatineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Agaricales,Pleurotaceae,Pleurotus,Pleurotus eryngii,Pleurotus eryngii ATCC 90797 v1.0,Yes,Agaricomycetidae,Pleurotineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Agaricales,Pleurotaceae,Pleurotus,Pleurotus ostreatus,Pleurotus ostreatus DSM 11191 v1.0,Yes,Agaricomycetidae,Pleurotineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Agaricales,Pleurotaceae,Pleurotus,Pleurotus ostreatus,Pleurotus ostreatus PC15 v2.0,Yes,Agaricomycetidae,Pleurotineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Agaricales,Pleurotaceae,Pleurotus,Pleurotus ostreatus,Pleurotus ostreatus PC9 v1.0,Yes,Agaricomycetidae,Pleurotineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Amylocorticiales,Amylocorticiaceae,Plicatura,Plicatura crispa,Plicaturopsis crispa v1.0,No,Agaricomycetidae,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Agaricales,Pluteaceae,Pluteus,Pluteus cervinus,Pluteus cervinus NL-1719 v1.0,Yes,Agaricomycetidae,Pluteineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetes incertae sedis,Polyporales,Polyporaceae,Polyporus,Polyporus arcularius,Polyporus arcularius v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetes incertae sedis,Polyporales,Polyporaceae,Lentinus,Lentinus brumalis,Polyporus brumalis CIRM-BRFM 1820 v1.0,No,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetes incertae sedis,Polyporales,Polyporaceae,Cerioporus,Cerioporus squamosus,Polyporus squamosus CCBS 676 v1.0,No,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetes incertae sedis,Hymenochaetales,Hymenochaetaceae,Porodaedalea,Porodaedalea chrysoloma,Porodaedalea chrysoloma FP-135951 v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetes incertae sedis,Hymenochaetales,Hymenochaetaceae,Porodaedalea,Porodaedalea niemelaei,Porodaedalea niemelaei PN71-100-IP13 v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetes incertae sedis,Trechisporales,Hydnodontaceae,Porpomyces,Porpomyces mucidus,Porpomyces mucidus OMC1666 v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetes incertae sedis,Polyporales,Adustoporiaceae,Rhodonia,Rhodonia placenta,Postia placenta MAD 698-R v1.0,No,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetes incertae sedis,Polyporales,Adustoporiaceae,Rhodonia,Rhodonia placenta,Postia placenta MAD-698-R-SB12 v1.0,No,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetes incertae sedis,Polyporales,Postiaceae,Amaropostia,Amaropostia stiptica,Postia stiptica OMC1664 v1.0,No,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Ustilaginomycotina,Exobasidiomycetes,,Microstromatales,Microstromataceae,Microstroma,Microstroma glucosiphilum,Pseudomicrostroma glucosiphilum gen et sp. nov. MCA 4718 v1.0,No,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Ustilaginomycotina,Ustilaginomycetes,,Ustilaginales,Ustilaginaceae,Moesziomyces,Moesziomyces antarcticus,Pseudozyma antarctica T-34,No,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Ustilaginomycotina,Ustilaginomycetes,,Ustilaginales,Ustilaginaceae,Pseudozyma,Pseudozyma flocculosa,Pseudozyma flocculosa PF-1,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Ustilaginomycotina,Ustilaginomycetes,,Ustilaginales,Ustilaginaceae,Pseudozyma,Pseudozyma hubeiensis,Pseudozyma hubeiensis SY62,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Agaricales,Strophariaceae,Psilocybe,Psilocybe cubensis,Psilocybe cubensis v1.0,Yes,Agaricomycetidae,Agaricineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Agaricales,Strophariaceae,Psilocybe,Psilocybe serbica,Psilocybe serbica v1.0,Yes,Agaricomycetidae,Agaricineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Agaricales,Strophariaceae,Psilocybe,Psilocybe subaeruginosa,Psilocybe subaeruginosa BRI183 v1.0,Yes,Agaricomycetidae,Agaricineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Agaricales,Pterulaceae,Pterulicium,Pterulicium gracile,Pterula gracilis CBS309.79 v1.0,No,Agaricomycetidae,Pleurotineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Pucciniomycotina,Pucciniomycetes,,Pucciniales,Pucciniaceae,Puccinia,Puccinia coronata,Puccinia coronata avenae 12NC29,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Pucciniomycotina,Pucciniomycetes,,Pucciniales,Pucciniaceae,Puccinia,Puccinia coronata,Puccinia coronata avenae 12SD80,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Pucciniomycotina,Pucciniomycetes,,Pucciniales,Pucciniaceae,Puccinia,Puccinia graminis,Puccinia graminis f. sp. tritici 21-0 haplotype A,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Pucciniomycotina,Pucciniomycetes,,Pucciniales,Pucciniaceae,Puccinia,Puccinia graminis,Puccinia graminis f. sp. tritici 21-0 haplotype B,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Pucciniomycotina,Pucciniomycetes,,Pucciniales,Pucciniaceae,Puccinia,Puccinia graminis,Puccinia graminis f. sp. tritici Ug99 haplotype A,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Pucciniomycotina,Pucciniomycetes,,Pucciniales,Pucciniaceae,Puccinia,Puccinia graminis,Puccinia graminis f. sp. tritici Ug99 haplotype C,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Pucciniomycotina,Pucciniomycetes,,Pucciniales,Pucciniaceae,Puccinia,Puccinia graminis,Puccinia graminis f. sp. tritici v2.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Pucciniomycotina,Pucciniomycetes,,Pucciniales,Pucciniaceae,Puccinia,Puccinia striiformis,Puccinia striiformis f. sp. tritici 104 E137 A-,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Pucciniomycotina,Pucciniomycetes,,Pucciniales,Pucciniaceae,Puccinia,Puccinia striiformis,Puccinia striiformis f. sp. tritici PST-130,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Pucciniomycotina,Pucciniomycetes,,Pucciniales,Pucciniaceae,Puccinia,Puccinia striiformis,Puccinia striiformis f. sp. tritici PST-78 v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Pucciniomycotina,Pucciniomycetes,,Pucciniales,Pucciniaceae,Puccinia,Puccinia triticina,Puccinia triticina 1-1 BBBD Race 1,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Pucciniomycotina,Pucciniomycetes,,Pucciniales,Pucciniaceae,Puccinia,Puccinia triticina,Puccinia triticina Pt76,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetes incertae sedis,Corticiales,Punctulariaceae,Punctularia,Punctularia strigosozonata,Punctularia strigosozonata v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Polyporales incertae sedis,Polyporales,,Pycnoporellus,Pycnoporellus fulgens,Pycnoporellus fulgens PcyfulGre-SM17 v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetes incertae sedis,Polyporales,Polyporaceae,Trametes,Trametes cinnabarina,Pycnoporus cinnabarinus CIRM-BRFM 137 v1.0,No,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetes incertae sedis,Polyporales,Polyporaceae,Trametes,Trametes cinnabarina,Pycnoporus cinnabarinus CIRM-BRFM 50 v1.0,No,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetes incertae sedis,Polyporales,Polyporaceae,Trametes,Trametes coccinea,Pycnoporus coccineus CIRM-BRFM 310 v1.0,No,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetes incertae sedis,Polyporales,Polyporaceae,Trametes,Trametes coccinea,Pycnoporus coccineus ​CIRM-BRFM 1662 v1.0,No,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetes incertae sedis,Polyporales,Polyporaceae,Trametes,Trametes punicea,Pycnoporus puniceus CIRM-BRFM 1868 v1.0,No,,,,,,,,,
cellular organisms,Eukaryota,Lophotrochozoa,Metazoa,,Platyhelminthes,,Trematoda,,Plagiorchiida,Lecithodendriidae,,Pycnoporus,Pycnoporus sanguineus CIRM-BRFM 1264 v1.0,Genus_Search,Digenea,Xiphidiata,,,,,,,Microphalloidea
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Agaricales,Radulomycetaceae,Radulomyces,Radulomyces confluens,Radulomyces confluens OMC1631 v1.0,Yes,Agaricomycetidae,Pleurotineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Gomphales,Gomphaceae,Ramaria,Ramaria rubella,Ramaria rubella (R. acris) UT-36052-T v1.0,Yes,Phallomycetidae,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Hymenochaetales incertae sedis,Hymenochaetales,,Resinicium,Resinicium bicolor,Resinicium bicolor OMC78 v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Ustilaginomycotina,Exobasidiomycetes,,Doassansiales,Rhamphosporaceae,Rhamphospora,Rhamphospora nymphaeae,Rhamphospora nymphaeae CBS 172.38 v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetes incertae sedis,Cantharellales,Ceratobasidiaceae,Rhizoctonia,Rhizoctonia solani,Rhizoctonia solani AG-1 IB,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetes incertae sedis,Cantharellales,Ceratobasidiaceae,Rhizoctonia,Rhizoctonia solani,Rhizoctonia solani AG-3 Rhs1AP,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetes incertae sedis,Cantharellales,Ceratobasidiaceae,Rhizoctonia,Rhizoctonia solani,Rhizoctonia solani AG-8 WAC10335,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Boletales,Rhizopogonaceae,Rhizopogon,Rhizopogon salebrosus,Rhizopogon salebrosus TDB-379 v1.0,Yes,Agaricomycetidae,Suillineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Boletales,Rhizopogonaceae,Rhizopogon,Rhizopogon truncatus,Rhizopogon truncatus FC74 v1.0,Yes,Agaricomycetidae,Suillineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Boletales,Rhizopogonaceae,Rhizopogon,Rhizopogon vesiculosus,Rhizopogon vesiculosus Smith,Yes,Agaricomycetidae,Suillineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Boletales,Rhizopogonaceae,Rhizopogon,Rhizopogon vinicolor,Rhizopogon vinicolor AM-OR11-026 v1.0,Yes,Agaricomycetidae,Suillineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Boletales,Rhizopogonaceae,Rhizopogon,Rhizopogon vulgaris,Rhizopogon vulgaris FC72 v1.0,Yes,Agaricomycetidae,Suillineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Agaricales,Omphalotaceae,Rhodocollybia,Rhodocollybia butyracea,Rhodocollybia butyracea AH 40177 v1.0,Yes,Agaricomycetidae,Marasmiineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Agaricales,Omphalotaceae,Rhodocollybia,Rhodocollybia butyracea,Rhodocollybia butyracea CCBAS 279 v1.0,Yes,Agaricomycetidae,Marasmiineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetes incertae sedis,Polyporales,Fomitopsidaceae,Rhodofomes,Rhodofomes roseus,Rhodofomes roseus CIRM-BRFM 1785 v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Pucciniomycotina,Microbotryomycetes,,Sporidiobolales,Sporidiobolaceae,Rhodotorula,Rhodotorula diobovata,Rhodosporidium diobovatum 08-225 v1.0,No,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Pucciniomycotina,Microbotryomycetes,,Sporidiobolales,Sporidiobolaceae,Rhodotorula,Rhodotorula glutinis,Rhodosporidium glutinis ATCC 204091 v1.0,No,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Pucciniomycotina,Microbotryomycetes,,Sporidiobolales,Sporidiobolaceae,Rhodotorula,Rhodotorula toruloides,Rhodosporidium toruloides ATCC26217 v1.0,No,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Pucciniomycotina,Microbotryomycetes,,Sporidiobolales,Sporidiobolaceae,Rhodotorula,Rhodotorula toruloides,Rhodosporidium toruloides IFO0559_1,No,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Pucciniomycotina,Microbotryomycetes,,Sporidiobolales,Sporidiobolaceae,Rhodotorula,Rhodotorula toruloides,Rhodosporidium toruloides IFO0880 v4.0,No,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Pucciniomycotina,Microbotryomycetes,,Sporidiobolales,Sporidiobolaceae,Rhodotorula,Rhodotorula toruloides,Rhodosporidium toruloides IFO1236_1,No,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Pucciniomycotina,Microbotryomycetes,,Sporidiobolales,Sporidiobolaceae,Rhodotorula,Rhodotorula toruloides,Rhodosporidium toruloides NP11,No,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Pucciniomycotina,Microbotryomycetes,,Sporidiobolales,Sporidiobolaceae,Rhodotorula,Rhodotorula glutinis,Rhodotorula glutinis v1.0,Yes,,,,,,,,,
